Timestamp,RTU11_SfSts,RTU11_SfVfd(%),RTU11_SpcTStairW(°F),RTU12_DmprStairE(%),RTU12_SpcTStairE(°F)
14-Mar-19 4:35:00 am,,34.30,67.73,0.00,67.66
02-Mar-19 9:45:00 pm,,31.96,55.55,0.00,61.60
13-Mar-19 10:40:00 pm,,34.16,67.84,0.00,67.95
06-Apr-19 3:25:00 am,,35.50,68.71,0.00,68.83
03-Apr-19 12:05:00 am,,33.99,67.20,0.00,68.26
13-Feb-19 10:00:01 am,,34.52,63.35,0.00,65.93
09-May-19 2:05:00 am,,35.20,68.45,0.00,68.54
11-Feb-19 7:10:00 pm,,33.41,61.33,0.00,64.56
17-Feb-19 8:25:00 am,,35.02,58.75,0.00,59.30
26-Mar-19 6:00:01 pm,,42.14,71.80,0.00,70.34
25-Dec-18 5:05:00 pm,,33.97,60.16,0.00,63.63
14-Dec-18 12:50:00 pm,,49.08,71.09,0.00,68.98
03-Dec-18 4:20:00 pm,,36.01,63.19,0.00,65.90
01-Jan-19 6:00:00 pm,,34.51,58.07,0.00,61.90
14-May-19 9:25:00 pm,,76.72,71.58,3.83,71.95
16-Dec-18 2:55:00 pm,,43.62,72.20,0.00,66.84
16-Feb-19 7:50:00 pm,,35.25,60.57,0.00,60.95
18-Apr-19 6:40:00 am,,35.54,69.18,0.00,69.43
21-Feb-19 4:30:00 am,,36.21,60.23,0.00,65.27
09-Apr-19 1:10:00 pm,,55.06,72.41,22.63,71.09
27-Feb-19 11:45:00 am,,36.62,68.68,0.00,68.25
29-Jan-19 5:00:00 am,,32.94,55.60,0.00,59.74
22-Dec-18 8:30:00 am,,34.59,61.13,0.00,62.93
11-Dec-18 1:45:00 am,,32.99,59.38,0.00,62.28
10-Apr-19 12:50:00 pm,,35.61,68.26,0.00,69.33
26-Feb-19 6:30:00 pm,,34.59,61.31,0.00,64.67
10-Mar-19 1:50:01 am,,35.81,63.78,0.00,64.67
10-Jan-19 9:30:00 pm,,36.45,62.42,0.00,64.36
12-Dec-18 9:50:00 am,,33.17,63.47,0.00,65.48
23-Jan-19 1:20:00 pm,,53.26,67.46,0.00,66.71
16-Feb-19 4:10:01 am,,34.28,57.76,0.00,61.59
03-Dec-18 10:05:01 am,,,,0.00,65.02
01-Dec-18 8:50:00 am,,34.40,62.28,0.00,64.08
25-Feb-19 12:20:00 pm,,32.69,67.50,0.00,66.37
05-May-19 2:35:00 pm,,75.77,72.29,0.00,77.23
13-Dec-18 12:25:00 am,,35.24,62.58,0.00,64.69
28-Jan-19 10:10:00 am,,32.78,58.88,0.00,62.59
26-Dec-18 6:55:00 am,,32.20,59.69,0.00,62.93
30-Mar-19 11:20:00 pm,,33.72,66.88,0.00,67.28
05-Apr-19 9:30:00 pm,,34.18,69.66,0.00,69.63
11-Feb-19 1:20:00 pm,,33.99,65.18,0.00,64.80
04-Apr-19 3:45:01 pm,,34.88,70.32,0.00,69.91
25-Apr-19 11:10:00 am,,70.17,72.09,0.00,71.32
13-Mar-19 11:35:00 pm,,35.27,67.99,0.00,67.88
20-Apr-19 12:55:00 pm,,63.00,71.44,0.00,77.73
14-Jan-19 4:30:00 pm,,34.58,63.57,0.00,65.93
06-Feb-19 12:35:00 am,,34.49,59.84,0.00,63.89
10-Dec-18 10:35:00 am,,32.48,61.13,0.00,63.08
23-Feb-19 8:45:00 am,,34.92,62.38,,
21-Jan-19 12:10:01 pm,,34.51,57.63,0.00,60.99
15-Jan-19 1:10:01 pm,,37.25,63.53,0.00,66.15
28-Feb-19 4:05:00 pm,,32.74,68.47,0.00,68.43
06-Mar-19 5:50:00 am,,35.98,57.36,0.00,64.16
21-Dec-18 8:50:00 pm,,33.92,63.13,0.00,65.89
02-Mar-19 10:10:00 am,,41.40,58.31,0.00,66.22
17-Feb-19 7:30:00 am,,32.00,58.59,0.00,59.28
13-Apr-19 3:35:00 am,,32.59,62.64,0.00,65.60
05-Mar-19 9:35:00 pm,,34.00,58.58,0.00,64.76
02-Apr-19 6:15:01 pm,,46.16,73.03,0.00,70.09
15-Mar-19 1:35:00 pm,,45.94,72.35,0.00,70.76
11-Jan-19 8:05:00 pm,,32.88,64.64,0.00,66.10
20-Feb-19 10:50:01 pm,,33.22,62.34,0.00,66.14
29-Jan-19 1:40:00 am,,32.08,56.12,0.00,60.85
28-Feb-19 10:50:00 am,,44.08,65.83,0.00,67.88
04-Dec-18 1:35:00 am,,32.88,61.34,0.00,63.94
09-Mar-19 4:35:00 pm,,35.04,66.31,,
26-Mar-19 1:15:00 pm,,39.42,72.04,0.00,70.98
24-Dec-18 8:05:00 am,,34.21,57.59,0.00,60.61
21-Mar-19 9:30:01 am,,39.15,68.04,0.00,71.39
01-Feb-19 3:25:00 am,,35.76,55.40,0.00,59.26
20-Nov-18 6:55:00 am,,35.21,59.35,0.00,62.79
06-Mar-19 9:15:00 am,,38.78,59.69,0.00,67.63
20-Nov-18 3:30:00 am,,35.52,59.38,0.00,62.13
10-Mar-19 6:10:00 am,,35.95,62.41,0.00,63.96
11-Apr-19 9:20:00 am,,33.79,66.25,0.00,67.02
01-Jan-19 4:55:00 pm,,33.04,59.46,0.00,62.39
16-Apr-19 1:20:00 pm,,62.18,71.97,17.03,71.31
19-Nov-18 1:55:00 pm,,34.03,63.37,0.00,65.76
14-Nov-18 4:20:00 am,,35.69,58.88,0.00,61.49
24-Feb-19 11:00:00 am,,36.43,62.47,0.00,65.54
03-May-19 7:00:00 am,,34.41,69.26,0.00,70.19
12-Apr-19 7:55:00 am,,35.11,66.44,0.00,66.76
06-Feb-19 8:45:00 am,,34.86,62.10,0.00,64.61
31-Dec-18 5:20:00 pm,,33.09,60.39,0.00,63.34
14-Nov-18 9:55:00 am,,36.89,63.38,0.00,66.44
30-Dec-18 4:00:01 am,,,,0.00,59.20
05-May-19 1:15:00 am,,36.46,71.93,0.00,75.39
13-Dec-18 8:25:00 am,,35.19,62.85,0.00,65.07
19-Nov-18 11:30:00 am,,34.02,62.52,0.00,64.90
26-Jan-19 10:25:00 am,,33.61,56.30,0.00,56.83
08-May-19 2:25:00 pm,,33.59,71.38,0.00,70.38
04-Feb-19 1:10:00 pm,,35.37,64.75,0.00,65.90
09-Nov-18 5:40:00 pm,,33.49,63.22,,
20-Jan-19 1:30:00 pm,,32.06,58.32,0.00,60.96
09-Apr-19 9:00:00 am,,34.39,70.51,0.00,71.84
31-Jan-19 6:45:00 pm,,32.36,56.48,0.00,60.16
03-Jan-19 4:50:00 pm,,33.88,65.43,0.00,66.94
23-Mar-19 4:40:00 am,,32.94,66.68,0.00,67.91
29-Mar-19 10:00:01 am,,32.29,70.23,0.00,70.61
02-Apr-19 3:55:00 pm,,51.23,72.82,0.00,70.66
09-Apr-19 11:35:01 am,,37.88,71.94,,
29-Dec-18 10:05:00 pm,,33.78,58.95,0.00,59.78
08-Nov-18 2:05:00 pm,,36.12,63.98,0.00,66.80
08-Apr-19 9:20:00 pm,,34.21,71.04,0.00,71.06
23-Nov-18 4:40:00 pm,,35.25,65.16,0.00,67.03
07-Feb-19 4:25:00 pm,,35.81,64.57,0.00,65.68
15-Mar-19 9:40:01 pm,,,,0.00,67.90
19-Mar-19 1:05:00 am,,33.30,65.83,0.00,67.37
02-Dec-18 12:20:00 am,,34.88,61.53,0.00,63.80
05-Feb-19 11:00:00 pm,,35.97,59.88,0.00,63.97
08-Apr-19 12:30:00 am,,32.68,68.95,0.00,71.23
03-Jan-19 3:55:01 pm,,,,0.00,67.46
01-Jan-19 7:20:00 pm,,33.00,57.29,0.00,61.56
13-Jan-19 7:55:01 pm,,,,0.00,62.16
04-May-19 5:35:00 am,,35.40,69.27,0.00,70.68
02-Feb-19 7:55:00 pm,,35.77,63.06,0.00,62.68
15-Jan-19 7:35:00 am,,35.82,61.95,0.00,64.72
07-Mar-19 7:05:00 pm,,32.97,66.18,0.00,67.68
29-Apr-19 9:00:00 pm,,33.69,71.00,0.00,71.03
27-Dec-18 2:35:00 am,,36.40,62.23,0.00,64.24
15-Nov-18 6:55:00 pm,,34.92,66.82,0.00,68.44
17-Mar-19 1:25:01 pm,,34.17,66.37,0.00,66.17
19-Dec-18 9:25:00 pm,,33.73,65.25,0.00,67.30
03-Dec-18 3:00:00 pm,,33.47,63.84,0.00,66.15
11-Jan-19 1:40:01 pm,,,,0.00,67.94
26-Jan-19 10:25:00 pm,,32.35,55.92,0.00,56.66
02-Jan-19 1:15:00 pm,,35.27,60.02,0.00,64.02
30-Mar-19 12:40:00 pm,,46.58,70.97,0.00,71.58
11-Mar-19 12:55:00 pm,,51.23,72.19,0.00,70.55
27-Nov-18 9:50:01 pm,,,,0.00,64.21
12-Jan-19 3:25:01 am,,,,0.00,63.35
21-Dec-18 12:10:00 pm,,35.41,64.72,0.00,66.75
19-Jan-19 11:05:00 pm,,33.71,54.96,0.00,57.28
19-Mar-19 1:05:00 pm,,39.06,72.16,0.46,71.91
06-Jan-19 6:25:01 am,,34.38,62.39,0.00,63.92
10-Nov-18 6:10:00 pm,,33.38,59.36,0.00,60.89
27-Nov-18 2:50:00 am,,33.72,60.70,0.00,61.94
24-Dec-18 12:55:00 am,,35.59,57.65,0.00,59.85
11-Mar-19 3:10:00 pm,,76.89,71.94,0.00,69.14
16-Dec-18 9:20:00 am,,35.76,62.47,0.00,65.44
10-Dec-18 7:00:00 pm,,33.40,60.89,,
20-Nov-18 5:35:00 am,,31.65,58.96,0.00,61.56
14-Jan-19 7:55:00 pm,,32.99,62.92,,
18-Jan-19 5:20:00 pm,,35.66,61.17,0.00,63.74
31-Mar-19 1:30:01 pm,,34.97,68.16,,
05-Jan-19 4:25:00 am,,34.88,62.69,,
28-Mar-19 1:10:00 pm,,56.80,72.21,0.00,70.92
21-Jan-19 10:45:00 pm,,34.21,57.43,0.00,60.37
13-Apr-19 6:00:00 am,,34.24,62.98,0.00,65.57
30-Jan-19 8:50:00 am,,32.79,49.81,0.00,54.97
08-Nov-18 11:00:00 am,,34.17,64.18,0.00,66.31
14-Jan-19 4:55:01 pm,,35.10,63.52,0.00,65.82
21-Mar-19 9:30:01 pm,,35.06,68.81,0.00,69.83
28-Jan-19 11:30:00 am,,35.53,62.01,0.00,63.67
03-May-19 5:55:00 pm,,45.09,71.50,0.00,72.03
04-Mar-19 7:00:00 am,,34.53,50.82,0.00,62.07
23-Dec-18 5:30:00 pm,,34.63,59.21,0.00,61.54
30-Nov-18 4:50:00 pm,,33.81,64.01,0.00,66.27
23-Mar-19 3:45:01 pm,,79.68,71.60,0.00,73.81
22-Jan-19 12:55:01 am,,32.20,57.52,0.00,59.65
03-Dec-18 11:40:00 pm,,34.20,61.33,0.00,64.24
30-Nov-18 11:50:00 pm,,34.88,63.23,0.00,65.36
14-May-19 8:05:00 am,,38.41,72.17,41.74,72.41
26-Mar-19 11:30:01 pm,,32.90,69.56,0.00,69.87
30-Apr-19 8:10:00 pm,,32.99,69.88,0.00,69.74
07-Jan-19 4:20:00 pm,,37.63,64.92,0.00,66.91
18-Dec-18 10:00:00 pm,,34.59,65.77,,
03-Feb-19 4:55:00 pm,,34.00,63.59,0.00,63.53
22-Feb-19 10:35:00 pm,,32.81,64.75,0.00,66.89
19-Nov-18 12:25:00 am,,32.08,58.39,0.00,58.93
21-Apr-19 1:20:00 pm,,81.15,71.68,0.00,78.33
19-Nov-18 6:25:00 pm,,34.11,61.26,0.00,64.91
18-Mar-19 4:05:00 am,,34.18,64.13,0.00,65.94
16-Jan-19 10:55:01 am,,,,0.00,67.17
28-Mar-19 9:50:00 am,,37.25,69.84,0.00,70.29
08-May-19 12:35:00 am,,33.77,71.88,0.00,71.67
19-Jan-19 1:00:00 pm,,34.39,60.87,0.00,59.49
30-Mar-19 11:20:00 am,,37.22,68.41,0.00,71.40
27-Dec-18 5:00:00 pm,,35.72,64.93,0.00,66.19
23-Dec-18 12:10:00 pm,,36.34,59.47,0.00,61.64
08-Jan-19 1:20:00 pm,,37.95,66.28,0.00,67.05
25-Apr-19 11:10:00 pm,,31.84,71.99,0.00,71.53
07-Jan-19 3:25:01 pm,,,,0.00,66.96
09-Mar-19 5:55:00 pm,,34.99,65.45,0.00,66.00
11-Apr-19 9:45:01 pm,,,,0.00,66.45
16-Nov-18 10:35:00 am,,33.50,65.39,0.00,67.36
25-Apr-19 6:30:01 am,,,,0.00,70.71
01-Jan-19 9:25:00 pm,,32.60,56.68,0.00,61.03
17-Feb-19 11:40:00 am,,35.60,61.41,0.00,60.01
22-Mar-19 6:30:01 pm,,86.81,73.74,0.00,69.59
07-Apr-19 7:55:00 pm,,40.79,70.59,0.00,73.01
09-Jan-19 11:45:00 am,,50.40,66.68,0.00,66.33
15-Feb-19 7:50:01 pm,,,,0.00,65.96
05-May-19 2:35:00 am,,33.66,71.95,0.00,75.28
09-May-19 11:00:00 pm,,33.91,69.91,0.00,70.17
16-Nov-18 6:35:00 am,,35.25,64.24,0.00,66.21
30-Jan-19 2:15:00 pm,,33.50,55.45,0.00,58.46
28-Apr-19 8:45:00 pm,,34.14,70.82,0.00,72.92
29-Dec-18 11:25:00 pm,,34.10,58.60,0.00,59.66
31-Dec-18 1:00:01 pm,,,,0.00,63.39
31-Jan-19 5:50:00 am,,31.38,50.27,0.00,55.46
05-Dec-18 3:50:00 am,,33.98,61.10,0.00,63.72
08-Jan-19 11:00:00 pm,,33.61,61.74,0.00,63.94
24-Nov-18 3:00:00 am,,36.40,63.55,0.00,65.60
14-Jan-19 5:50:00 pm,,34.99,63.45,0.00,65.67
05-Dec-18 9:40:00 am,,33.54,63.09,0.00,65.70
22-Jan-19 9:05:00 am,,32.88,58.61,0.00,61.86
13-Apr-19 4:55:00 pm,,33.27,72.29,0.00,69.84
08-Nov-18 8:40:00 am,,32.99,62.57,0.00,65.19
19-Dec-18 10:45:00 am,,34.90,66.83,0.00,68.13
02-Jan-19 9:05:00 am,,36.07,59.69,0.00,61.97
25-Feb-19 4:00:00 am,,33.51,56.99,0.00,61.81
14-Jan-19 9:00:00 am,,35.20,62.84,0.00,64.51
31-Dec-18 4:00:00 pm,,32.19,61.01,,
27-Jan-19 9:45:00 am,,33.22,53.67,0.00,60.78
29-Nov-18 9:30:00 am,,36.51,63.17,0.00,65.49
23-Nov-18 3:20:00 pm,,36.40,65.53,0.00,67.09
24-Mar-19 1:40:00 pm,,84.52,72.34,0.00,73.94
01-Apr-19 6:55:00 am,,34.95,66.38,,
15-Feb-19 2:10:00 am,,32.56,60.01,0.00,64.23
19-Nov-18 4:20:00 pm,,36.97,62.48,0.00,65.34
25-Dec-18 10:50:00 pm,,36.00,59.98,0.00,63.08
25-Dec-18 5:05:00 am,,33.00,58.69,0.00,60.88
13-Dec-18 11:30:00 am,,35.19,64.37,0.00,66.46
24-Feb-19 4:20:00 pm,,35.12,66.21,0.00,62.90
12-Apr-19 6:35:00 am,,36.50,66.21,0.00,66.56
04-Dec-18 8:55:00 pm,,31.61,60.68,0.00,65.06
05-Mar-19 7:30:00 pm,,32.77,59.38,0.00,65.46
14-May-19 9:25:00 am,,60.82,71.91,42.79,71.89
16-Feb-19 10:20:00 am,,35.06,61.41,0.00,61.75
16-Apr-19 2:40:00 pm,,61.43,72.20,0.00,71.55
11-Feb-19 1:20:00 am,,34.92,57.62,0.00,59.78
20-Mar-19 9:00:01 pm,,32.98,68.62,0.00,69.86
01-Dec-18 8:50:00 pm,,34.51,61.74,0.00,63.94
24-Mar-19 11:30:01 am,,37.67,71.57,0.00,73.78
26-Dec-18 6:55:00 pm,,34.24,63.60,0.00,65.56
04-Mar-19 9:35:01 am,,37.42,52.77,0.00,65.66
08-Nov-18 12:20:00 pm,,32.26,64.19,0.00,66.65
05-Dec-18 9:40:00 pm,,34.67,62.80,0.00,65.61
29-Dec-18 10:05:00 am,,35.89,60.47,0.00,62.34
07-Feb-19 4:25:00 am,,33.35,61.23,,
14-Mar-19 4:35:00 pm,,35.56,68.65,0.00,68.74
08-Dec-18 9:45:00 pm,,35.24,59.73,0.00,61.10
15-Apr-19 10:30:00 pm,,35.47,70.04,0.00,70.34
15-Feb-19 11:40:00 am,,47.07,68.78,0.00,68.18
18-Jan-19 4:25:01 am,,35.21,59.88,0.00,61.78
16-Apr-19 7:25:00 am,,33.25,68.54,0.00,70.20
25-Feb-19 12:20:00 am,,34.85,56.77,,
13-Dec-18 12:25:00 pm,,37.92,64.52,0.00,66.47
17-Dec-18 9:50:00 pm,,35.64,65.30,0.00,66.47
09-Nov-18 11:40:00 pm,,33.70,60.22,0.00,63.20
06-Mar-19 4:30:00 am,,34.00,57.66,0.00,64.27
09-Dec-18 3:20:00 am,,33.50,58.41,0.00,59.98
18-Dec-18 6:50:00 am,,34.88,64.50,0.00,65.79
02-Dec-18 11:00:00 am,,33.04,61.09,0.00,63.03
02-Mar-19 9:45:00 am,,39.20,57.94,0.00,65.94
20-Nov-18 8:00:00 pm,,34.33,60.98,0.00,64.92
08-Dec-18 1:05:00 am,,31.63,60.08,0.00,63.13
06-Jan-19 1:25:00 pm,,33.52,64.36,,
23-Nov-18 8:05:00 pm,,34.27,65.23,0.00,66.95
10-Dec-18 5:55:00 pm,,34.99,62.52,0.00,64.64
12-Apr-19 1:50:00 pm,,33.54,70.98,0.00,69.35
01-Jan-19 6:00:00 am,,32.58,58.09,0.00,60.24
03-Dec-18 1:20:01 pm,,34.77,64.07,0.00,66.10
06-Apr-19 3:25:00 pm,,34.39,70.95,,
03-Jan-19 12:30:00 pm,,36.11,64.66,0.00,66.55
27-Jan-19 1:05:00 pm,,33.75,58.31,0.00,62.31
03-Apr-19 12:05:00 pm,,34.77,71.48,4.65,72.23
23-Feb-19 8:45:00 pm,,34.83,62.28,0.00,63.54
29-Apr-19 12:20:00 pm,,44.95,72.37,0.00,71.27
19-Jan-19 2:20:00 pm,,33.99,61.84,0.00,59.33
22-Mar-19 6:45:01 am,,33.30,66.97,0.00,68.19
25-Apr-19 9:30:00 pm,,32.19,71.24,0.00,71.73
23-Jan-19 4:00:00 am,,34.07,58.22,0.00,60.50
08-Nov-18 2:05:00 am,,32.79,62.43,0.00,64.50
14-Nov-18 9:55:00 pm,,34.87,63.96,0.00,65.88
10-Nov-18 1:45:00 pm,,33.34,60.46,0.00,61.75
10-Jan-19 9:30:00 am,,35.60,62.25,0.00,63.78
01-Feb-19 3:25:00 pm,,35.22,67.99,0.00,65.60
09-Mar-19 7:00:00 am,,35.26,64.27,0.00,65.14
04-Apr-19 7:50:00 am,,34.23,68.00,0.00,68.39
11-Apr-19 9:20:00 pm,,34.10,65.63,0.00,66.55
05-Dec-18 8:20:00 am,,33.80,61.68,0.00,65.18
01-Jan-19 4:55:00 am,,34.11,58.13,0.00,60.17
10-Feb-19 4:45:01 am,,,,0.00,57.70
08-Jan-19 1:35:00 am,,36.30,63.60,0.00,65.67
06-Mar-19 5:50:00 pm,,33.90,67.16,0.00,68.27
21-Apr-19 8:40:00 pm,,31.69,70.72,0.00,76.15
13-Dec-18 8:25:00 pm,,34.36,63.88,0.00,66.10
17-Apr-19 4:25:00 pm,,34.55,70.79,0.00,69.82
10-Dec-18 10:35:00 pm,,32.94,59.33,0.00,63.10
02-Apr-19 6:15:01 am,,34.32,67.01,0.00,68.16
12-Feb-19 3:05:00 am,,32.88,60.62,0.00,64.58
20-Jan-19 1:30:00 am,,33.47,54.02,0.00,56.90
19-Nov-18 11:30:00 pm,,34.57,60.18,,
21-Jan-19 12:10:01 am,,34.91,52.83,,
13-Nov-18 9:25:00 pm,,33.49,60.40,0.00,64.12
20-Apr-19 5:05:00 pm,,90.59,73.63,0.00,76.67
03-May-19 7:00:00 pm,,33.87,71.85,0.00,72.06
04-Jan-19 6:35:00 am,,34.50,62.25,0.00,64.84
31-Jan-19 6:45:00 am,,33.80,50.30,0.00,55.40
26-Nov-18 7:55:00 pm,,31.59,62.47,0.00,64.77
08-Jan-19 2:15:00 pm,,35.35,66.44,0.00,67.41
17-Jan-19 9:05:00 pm,,33.49,61.74,0.00,64.47
02-Mar-19 10:10:00 pm,,33.54,55.34,0.00,61.37
06-Jan-19 6:25:01 pm,,34.29,63.60,0.00,63.66
26-Apr-19 10:35:00 pm,,31.56,71.62,0.00,71.24
30-Mar-19 5:15:01 pm,,66.37,72.28,0.00,69.88
01-Apr-19 12:20:01 am,,34.01,64.30,0.00,67.32
29-Nov-18 8:10:00 am,,32.43,62.20,0.00,64.68
14-Jan-19 4:30:00 am,,34.10,60.19,0.00,61.83
06-Feb-19 12:35:00 pm,,36.54,66.24,0.00,66.11
09-Nov-18 5:40:00 am,,34.85,60.85,0.00,63.03
04-Apr-19 6:00:03 am,,,,0.00,
11-Feb-19 7:25:00 am,,35.21,59.13,0.00,62.02
17-Jan-19 12:40:01 am,,32.70,61.98,0.00,63.74
12-May-19 10:55:00 am,,42.01,72.61,0.00,79.37
12-Jan-19 3:25:01 pm,,34.33,62.31,0.00,62.56
19-Jan-19 11:05:00 am,,34.42,57.15,0.00,60.11
28-Feb-19 4:05:00 am,,34.15,59.23,0.00,64.47
23-Jan-19 6:05:00 pm,,36.08,62.62,0.00,64.99
25-Feb-19 1:35:00 am,,34.20,57.35,,
14-May-19 4:40:00 pm,,94.42,73.38,14.55,72.14
06-May-19 10:05:00 pm,,32.81,71.65,0.00,71.49
24-Jan-19 9:40:00 am,,35.56,61.95,0.00,64.46
22-Mar-19 1:05:00 am,,35.29,67.86,0.00,69.09
29-Jan-19 12:15:00 pm,,33.50,62.34,0.00,62.80
20-Nov-18 6:55:00 pm,,32.79,60.96,0.00,64.94
30-Jan-19 10:30:00 pm,,33.00,51.48,0.00,57.38
03-Mar-19 10:55:00 am,,33.38,51.68,0.00,66.03
08-Apr-19 4:55:00 pm,,55.91,72.15,0.00,71.29
19-Nov-18 1:55:00 am,,34.59,58.34,0.00,58.83
27-Nov-18 12:10:00 am,,34.90,61.37,0.00,62.78
04-Dec-18 1:35:00 pm,,36.51,61.75,0.00,65.59
28-Jan-19 6:45:00 pm,,32.47,59.70,0.00,62.72
09-Jan-19 5:50:00 pm,,33.29,63.20,0.00,65.32
28-Feb-19 10:50:00 pm,,32.62,60.08,0.00,64.88
19-Jan-19 7:05:00 am,,32.94,55.75,0.00,58.48
11-Mar-19 12:55:00 am,,34.68,62.11,0.00,65.00
17-Apr-19 3:05:00 am,,33.29,71.41,0.00,71.00
10-Dec-18 7:00:00 am,,34.01,58.82,,
19-Feb-19 12:30:01 pm,,,,0.00,68.38
30-Jan-19 8:50:00 pm,,34.10,50.78,0.00,56.97
26-Nov-18 7:55:00 am,,35.39,61.26,0.00,62.42
26-Mar-19 6:15:01 am,,34.67,66.75,0.00,67.58
22-Mar-19 1:05:00 pm,,49.08,72.86,22.23,71.46
01-Apr-19 6:55:00 pm,,33.88,70.14,0.00,70.25
26-Dec-18 8:00:00 am,,33.71,60.79,0.00,63.44
24-Feb-19 5:55:00 am,,34.18,61.48,,
25-Nov-18 8:40:00 am,,34.71,61.66,0.00,63.04
29-Dec-18 11:25:00 am,,32.98,62.14,0.00,62.67
20-Jan-19 10:25:01 pm,,34.40,53.15,0.00,61.26
06-Feb-19 8:45:00 pm,,32.83,61.16,0.00,65.28
30-Nov-18 4:50:00 am,,33.54,61.49,0.00,63.85
03-Dec-18 11:40:00 am,,34.01,63.77,,
02-Jan-19 1:55:00 pm,,36.98,60.99,,
04-Jan-19 2:45:00 pm,,37.60,71.97,0.00,68.98
28-Nov-18 1:25:00 am,,33.59,61.10,0.00,63.28
14-Nov-18 1:15:00 pm,,54.07,70.36,0.00,67.59
14-Jan-19 4:55:01 am,,34.62,60.19,0.00,61.79
29-Nov-18 9:30:00 pm,,34.96,62.46,0.00,65.59
19-Feb-19 5:55:00 am,,33.88,58.68,0.00,64.06
19-Dec-18 9:25:00 am,,36.20,66.07,0.00,68.17
15-Jan-19 2:50:00 am,,34.91,61.80,0.00,64.06
16-Apr-19 4:10:01 pm,,,,0.00,71.27
23-Mar-19 3:45:01 am,,35.45,67.08,0.00,68.23
27-Dec-18 2:35:00 pm,,34.79,65.11,0.00,66.33
25-Apr-19 8:10:00 pm,,72.00,71.96,1.04,71.46
30-Nov-18 8:40:00 am,,35.34,63.12,0.00,65.64
02-Jan-19 4:20:00 am,,34.50,57.12,0.00,59.19
11-Mar-19 3:10:00 am,,33.10,61.84,0.00,65.45
30-Apr-19 8:10:00 am,,34.74,69.36,0.00,69.68
24-Feb-19 9:05:00 pm,,34.60,58.64,0.00,60.13
04-Jan-19 6:35:00 pm,,35.62,67.13,0.00,68.14
02-Dec-18 12:20:00 pm,,33.90,61.41,0.00,63.08
18-Dec-18 10:00:00 am,,38.26,66.96,,
20-Apr-19 12:55:00 am,,34.45,71.72,0.00,71.14
19-Apr-19 11:40:00 am,,39.47,72.43,43.06,71.89
22-Feb-19 10:35:00 am,,36.34,68.30,0.00,67.58
26-Dec-18 5:35:00 am,,35.45,59.30,0.00,61.71
13-Jan-19 7:55:01 am,,,,0.00,61.42
15-Nov-18 9:20:00 pm,,34.40,65.72,0.00,67.74
18-Mar-19 4:05:00 pm,,35.92,71.15,0.00,70.63
23-Dec-18 5:30:00 am,,34.32,59.50,0.00,61.81
01-Jan-19 7:20:00 am,,34.29,57.41,0.00,60.54
27-Mar-19 4:10:00 am,,32.68,68.68,0.00,69.37
07-Nov-18 4:10:00 pm,,34.01,64.20,0.00,66.83
16-Jan-19 10:55:01 pm,,33.63,62.13,0.00,64.21
07-Mar-19 7:05:00 am,,34.61,61.77,0.00,65.48
31-Mar-19 1:30:01 am,,34.80,65.79,0.00,66.57
02-Feb-19 7:55:00 am,,33.09,58.89,0.00,60.35
05-Jan-19 4:25:00 pm,,37.98,70.59,,
17-Feb-19 11:40:00 pm,,33.30,60.03,0.00,59.41
24-Dec-18 12:55:00 pm,,34.49,60.96,0.00,62.78
02-Jan-19 6:55:01 pm,,,,0.00,63.85
13-Nov-18 9:25:00 am,,35.39,59.70,0.00,64.83
28-Mar-19 1:10:00 am,,34.51,68.97,0.00,70.32
21-Jan-19 10:45:00 am,,34.62,57.37,0.00,60.70
11-Feb-19 2:40:00 pm,,35.02,65.60,0.00,65.45
26-Mar-19 1:30:01 pm,,40.54,72.24,0.00,70.95
26-Mar-19 11:15:00 am,,33.64,70.26,0.00,70.64
08-Nov-18 11:00:00 pm,,32.80,61.22,0.00,64.57
30-Mar-19 12:40:00 am,,32.06,68.53,0.00,68.91
04-Jan-19 10:50:01 pm,,35.97,64.42,0.00,66.42
09-Mar-19 7:00:00 pm,,35.99,65.18,0.00,65.77
11-Jan-19 10:40:00 pm,,34.18,63.27,,
15-Feb-19 10:00:01 pm,,32.17,59.84,0.00,65.29
18-Jan-19 5:20:00 am,,33.50,59.70,0.00,61.55
09-Dec-18 4:40:00 am,,31.69,57.97,0.00,59.64
14-Jan-19 5:50:00 am,,35.62,61.08,0.00,62.04
20-Nov-18 8:00:00 am,,32.48,59.15,0.00,63.51
24-Feb-19 9:00:00 pm,,34.09,58.63,0.00,60.19
11-Nov-18 9:50:00 pm,,33.36,57.89,0.00,58.96
17-Jan-19 2:40:01 pm,,35.00,67.55,0.00,66.99
08-Dec-18 1:05:00 pm,,35.37,61.32,0.00,62.30
13-May-19 7:40:00 am,,34.78,71.41,20.01,73.08
27-Dec-18 3:55:00 pm,,36.28,64.92,0.00,66.37
20-Nov-18 5:35:00 pm,,35.80,61.59,0.00,64.90
30-Jan-19 11:50:00 pm,,30.90,51.09,0.00,56.75
16-Nov-18 10:35:00 pm,,34.82,63.60,0.00,65.84
24-Mar-19 1:40:00 am,,34.60,67.79,0.00,70.54
31-Jan-19 5:50:00 pm,,31.80,57.20,0.00,60.59
12-May-19 4:05:00 pm,,76.86,72.32,0.00,77.77
08-Dec-18 8:25:00 pm,,33.40,59.85,0.00,61.25
